id,battery_power,blue,clock_speed,dual_sim,fc,four_g
-1.730319621921336,-0.4754513137648904,0.9684959969581864,0.31260069024922393,0.9665588325545261,2.108676044640532,-0.9743293790045658
-1.7268555185741463,-0.9427821754285948,0.9684959969581864,-1.2558319509085971,0.9665588325545261,-0.1329270643639667,1.0263469639206206
-1.7233914152269565,1.2920772917354566,0.9684959969581864,1.5190873372937024,-1.0345981706639544,-0.8054079970653163,-0.9743293790045658
-1.7199273118797664,0.6882488021600762,-1.0325287901455045,-1.2558319509085971,0.9665588325545261,3.005317288242331,1.0263469639206206
-1.7164632085325766,0.4291346610396065,-1.0325287901455045,-0.16999396856856702,-1.0345981706639544,1.4361951119391825,1.0263469639206206
-1.7129991051853868,0.498540234554018,0.9684959969581864,1.6397360019981504,0.9665588325545261,0.0912332465364828,1.0263469639206206
-1.709535001838197,1.086174090309369,-1.0325287901455045,1.0364926784759112,-1.0345981706639544,-0.8054079970653163,-0.9743293790045658
-1.7060708984910071,-0.9612903283657712,-1.0325287901455045,1.0364926784759112,0.9665588325545261,-1.029568307965766,-0.9743293790045658
-1.702606795143817,-0.3181320137988909,0.9684959969581864,1.6397360019981504,0.9665588325545261,0.9878744901382824,1.0263469639206206
-1.6991426917966272,0.6280973051142529,-1.0325287901455045,-1.2558319509085971,-1.0345981706639544,-0.8054079970653163,-0.9743293790045658
-1.6956785884494374,0.5818269227713119,-1.0325287901455045,0.7951953490670157,-1.0345981706639544,-0.5812476861648664,-0.9743293790045658
-1.6922144851022476,0.2186044213792247,-1.0325287901455045,1.6397360019981504,-1.0345981706639544,-0.5812476861648664,1.0263469639206206
-1.688750381755057,-0.8062845475169187,0.9684959969581864,-0.16999396856856702,0.9665588325545261,-1.029568307965766,-0.9743293790045658
-1.6852862784078682,-0.1353640035442739,0.9684959969581864,0.7951953490670157,0.9665588325545261,0.0912332465364828,-0.9743293790045658
-1.681822175060678,-1.4309347091466225,-1.0325287901455045,0.31260069024922393,-1.0345981706639544,0.7637141792378326,1.0263469639206206
-1.678358071713488,1.3823045373041916,0.9684959969581864,-0.6525886273863584,-1.0345981706639544,0.0912332465364828,1.0263469639206206
-1.6748939683662982,1.7038836945876317,-1.0325287901455045,-1.2558319509085971,0.9665588325545261,2.108676044640532,1.0263469639206206
-1.6714298650191084,-0.4777648328820374,-1.0325287901455045,1.6397360019981504,-1.0345981706639544,0.0912332465364828,1.0263469639206206
-1.667965761671918,-0.04050971974124481,0.9684959969581864,0.19195202554477608,0.9665588325545261,-0.5812476861648664,1.0263469639206206
-1.6645016583247283,0.5540646933655473,-1.0325287901455045,1.277790007884807,-1.0345981706639544,0.9878744901382824,-0.9743293790045658
-1.6610375549775391,-0.6489652475509192,-1.0325287901455045,-1.1351832862041495,-1.0345981706639544,0.7637141792378326,1.0263469639206206
-1.6575734516303489,-1.664600139978475,-1.0325287901455045,1.277790007884807,0.9665588325545261,-0.8054079970653163,-0.9743293790045658
-1.654109348283159,0.7160110315658408,-1.0325287901455045,0.19195202554477608,0.9665588325545261,0.5395538683373828,-0.9743293790045658
-1.6506452449359692,-1.6553460635098864,0.9684959969581864,-1.0145346214997015,0.9665588325545261,2.556996666441431,-0.9743293790045658
-1.6471811415887794,-0.4893324284677727,-1.0325287901455045,0.19195202554477608,0.9665588325545261,-0.8054079970653163,-0.9743293790045658
-1.643717038241589,-0.5170946578735374,-1.0325287901455045,0.07130336084032837,0.9665588325545261,0.3153935574369328,1.0263469639206206
-1.6402529348943995,1.410066766709956,-1.0325287901455045,1.7603846667025982,0.9665588325545261,-1.029568307965766,-0.9743293790045658
-1.6367888315472097,-0.6212030181451547,-1.0325287901455045,-1.2558319509085971,-1.0345981706639544,-0.8054079970653163,-0.9743293790045658
-1.6333247282000198,-1.3985454415065637,0.9684959969581864,-1.2558319509085971,0.9665588325545261,0.9878744901382824,-0.9743293790045658
-1.62986062485283,-0.5194081769906844,0.9684959969581864,0.07130336084032837,0.9665588325545261,-1.029568307965766,1.0263469639206206
-1.6263965215056395,1.6946296181190434,-1.0325287901455045,1.6397360019981504,0.9665588325545261,-0.5812476861648664,1.0263469639206206
-1.62293241815845,0.3042046287136657,-1.0325287901455045,1.277790007884807,0.9665588325545261,2.332836355540981,1.0263469639206206
-1.6194683148112603,0.7136975124486937,0.9684959969581864,0.19195202554477608,0.9665588325545261,-0.8054079970653163,-0.9743293790045658
-1.616004211464071,-0.1099152932556563,0.9684959969581864,0.7951953490670157,0.9665588325545261,1.2120348010387323,-0.9743293790045658
-1.6125401081168806,-0.4037322211333318,0.9684959969581864,-0.41129129797746283,-1.0345981706639544,-1.029568307965766,-0.9743293790045658
-1.6090760047696908,-0.1700667903014797,0.9684959969581864,0.6745466843625678,-1.0345981706639544,-0.3570873752644166,-0.9743293790045658
-1.6056119014225003,0.0728527169989604,-1.0325287901455045,-0.7732372920908062,0.9665588325545261,-0.1329270643639667,1.0263469639206206
-1.6021477980753112,1.079233532957928,-1.0325287901455045,-1.1351832862041495,0.9665588325545261,-0.8054079970653163,1.0263469639206206
-1.598683694728121,-0.1932019814729502,-1.0325287901455045,-0.7732372920908062,-1.0345981706639544,-0.1329270643639667,-0.9743293790045658
-1.5952195913809315,-1.5766864135268868,-1.0325287901455045,1.277790007884807,-1.0345981706639544,-1.029568307965766,-0.9743293790045658
-1.591755488033742,1.6275375637217788,0.9684959969581864,-0.16999396856856702,-1.0345981706639544,-0.5812476861648664,-0.9743293790045658
-1.5882913846865516,-0.9867390386543888,0.9684959969581864,-0.16999396856856702,0.9665588325545261,-0.5812476861648664,-0.9743293790045658
-1.5848272813393611,-1.3036911577035346,0.9684959969581864,-1.2558319509085971,0.9665588325545261,-1.029568307965766,-0.9743293790045658
-1.5813631779921715,0.3227127816508421,0.9684959969581864,-1.1351832862041495,0.9665588325545261,1.660355422839632,1.0263469639206206
-1.577899074644982,1.67380794606472,-1.0325287901455045,0.6745466843625678,-1.0345981706639544,-0.5812476861648664,-0.9743293790045658
-1.5744349712977923,0.3759237213452243,0.9684959969581864,0.19195202554477608,-1.0345981706639544,0.9878744901382824,1.0263469639206206
-1.5709708679506027,-0.3574618387903908,-1.0325287901455045,0.9158440137714632,0.9665588325545261,-0.5812476861648664,-0.9743293790045658
-1.5675067646034129,0.9357953476948108,-1.0325287901455045,-1.0145346214997015,0.9665588325545261,-0.8054079970653163,1.0263469639206206
-1.5640426612562226,-0.7692682416425659,-1.0325287901455045,0.5538980196581199,0.9665588325545261,0.9878744901382824,-0.9743293790045658
-1.5605785579090323,1.0722929756064867,-1.0325287901455045,-0.893885956795254,-1.0345981706639544,-0.8054079970653163,-0.9743293790045658
-1.557114454561843,-0.8479278916255656,0.9684959969581864,-0.7732372920908062,0.9665588325545261,1.884515733740082,-0.9743293790045658
-1.5536503512146531,-1.4263076709123284,-1.0325287901455045,-0.41129129797746283,-1.0345981706639544,0.3153935574369328,1.0263469639206206
-1.5501862478674633,0.4476428139767829,0.9684959969581864,-1.2558319509085971,0.9665588325545261,-1.029568307965766,-0.9743293790045658
-1.5467221445202737,-0.8062845475169187,-1.0325287901455045,0.4332493549536716,-1.0345981706639544,1.4361951119391825,-0.9743293790045658
-1.5432580411730836,0.8825844080004285,0.9684959969581864,-1.1351832862041495,0.9665588325545261,-0.1329270643639667,-0.9743293790045658
-1.5397939378258936,0.8039247580174288,0.9684959969581864,-0.16999396856856702,0.9665588325545261,0.3153935574369328,-0.9743293790045658
-1.5363298344787035,0.054344564061783895,0.9684959969581864,-1.2558319509085971,-1.0345981706639544,0.9878744901382824,1.0263469639206206
-1.532865731131514,0.905719599171899,-1.0325287901455045,1.1571413431803592,0.9665588325545261,-0.8054079970653163,-0.9743293790045658
-1.5294016277843243,-0.3181320137988909,-1.0325287901455045,-0.16999396856856702,0.9665588325545261,1.2120348010387323,-0.9743293790045658
-1.5259375244371345,1.4817858593415147,0.9684959969581864,1.6397360019981504,-1.0345981706639544,2.332836355540981,-0.9743293790045658
-1.5224734210899444,1.5234292034501615,0.9684959969581864,-0.5319399626819105,0.9665588325545261,-0.8054079970653163,-0.9743293790045658
-1.5190093177427546,-1.664600139978475,-1.0325287901455045,1.1571413431803592,0.9665588325545261,0.0912332465364828,-0.9743293790045658
-1.5155452143955646,-1.5512377032382691,-1.0325287901455045,-1.2558319509085971,-1.0345981706639544,-0.3570873752644166,1.0263469639206206
-1.512081111048375,0.8918384844690167,0.9684959969581864,0.9158440137714632,0.9665588325545261,-0.5812476861648664,1.0263469639206206
-1.5086170077011851,0.6581730536371646,0.9684959969581864,-0.41129129797746283,0.9665588325545261,-0.8054079970653163,1.0263469639206206
-1.505152904353995,-1.361529135632211,-1.0325287901455045,-1.1351832862041495,-1.0345981706639544,0.0912332465364828,1.0263469639206206
-1.5016888010068052,1.3846180564213386,0.9684959969581864,0.07130336084032837,-1.0345981706639544,1.2120348010387323,1.0263469639206206
-1.4982246976596154,-0.0983476976699211,0.9684959969581864,-1.2558319509085971,0.9665588325545261,0.3153935574369328,-0.9743293790045658
-1.4947605943124256,-1.6183297576355336,0.9684959969581864,-1.2558319509085971,-1.0345981706639544,-0.3570873752644166,1.0263469639206206
-1.4912964909652355,1.0560983417864571,0.9684959969581864,1.5190873372937024,-1.0345981706639544,-0.5812476861648664,1.0263469639206206
-1.487832387618046,0.271815361073607,-1.0325287901455045,-1.2558319509085971,0.9665588325545261,-0.1329270643639667,-0.9743293790045658
